confirmed_id,country,date,confirmed_total
24715,Sao Tome and Principe,6/2/20,484
24716,Somalia,6/2/20,2089
24717,Sri Lanka,6/2/20,1683
24718,Saint Vincent and the Grenadines,6/2/20,26
24719,Thailand,6/2/20,3083
24720,Dominican Republic,6/2/20,17752
24721,Bhutan,6/2/20,47
24722,Serbia,6/2/20,11454
24723,AUnited Statestralia,6/2/20,7229
24724,Burma,6/2/20,232
24725, Republic of,6/2/20,11590
24726,Mexico,6/2/20,97326
24727,Oman,6/2/20,12799
24728,Pakistan,6/2/20,80463
24729,Ireland,6/2/20,25066
24730,South Africa,6/2/20,35812
24731,Turkey,6/2/20,165555
24732,RUnited Statessia,6/2/20,423186
24733,Bahamas,6/2/20,102
24734,Malawi,6/2/20,358
24735,Netherlands,6/2/20,46852
24736,Lao People's Democratic Republic,6/2/20,19
24737,Belgium,6/2/20,58615
24738,Uzbekistan,6/2/20,3760
24739,Panama,6/2/20,14095
24740,Burkina Faso,6/2/20,881
24741,Morocco,6/2/20,7866
24742,Kosovo,6/2/20,1110
24743,Libyan Arab Jamahiriya,6/2/20,182
24744,Guinea-Bissau,6/2/20,1339
24745,Philippines,6/2/20,18997
24746,Maldives,6/2/20,1841
24747,Brunei,6/2/20,141
24748,The former Yugoslav Republic of Macedonia,6/2/20,2391
24749,Azerbaijan,6/2/20,5935
24750,West Bank and Gaza,6/2/20,451
24751,Luxembourg,6/2/20,4020
24752,Sweden,6/2/20,40210
24753,Czech Republic,6/2/20,9364
24754,Venezuela,6/2/20,1819
24755,Djibouti,6/2/20,3779
24756,Montenegro,6/2/20,324
24757,Papua New Guinea,6/2/20,8
24758,Algeria,6/2/20,9626
24759,Albania,6/2/20,1164
24760,Nicaragua,6/2/20,1118
24761,Kenya,6/2/20,2093
24762,Botswana,6/2/20,40
24763,Grenada,6/2/20,23
24764,Bangladesh,6/2/20,52445
24765,Slovakia,6/2/20,1522
24766,Georgia,6/2/20,796
24767,Central African Republic,6/2/20,1069
24768,New Zealand,6/2/20,1504
24769,Benin,6/2/20,244
24770,Lesotho,6/2/20,2
24771,Gambia,6/2/20,25
24772,Guatemala,6/2/20,5586
24773,Kuwait,6/2/20,28649
24774,Uganda,6/2/20,489
24775,Greece,6/2/20,2937
24776,Mozambique,6/2/20,307
24777,Nigeria,6/2/20,10819
24778,Fiji,6/2/20,18
24779,Mauritania,6/2/20,668
24780,Italy,6/2/20,233515
24781,Diamond Princess,6/2/20,712
24782,Eritrea,6/2/20,39
24783,Kazakhstan,6/2/20,11571
24784,Eswatini,6/2/20,294
24785,Germany,6/2/20,183879
24786,Monaco,6/2/20,99
24787,Croatia,6/2/20,2246
24788,France,6/2/20,188582
24789,Chile,6/2/20,132548
24790,United Arab Emirates,6/2/20,35788
24791,Togo,6/2/20,445
24792,Syrian Arab Republic,6/2/20,123
24793,Antigua and Barbuda,6/2/20,26
24794,Denmark,6/2/20,11934
24795,Seychelles,6/2/20,11
24796,Sudan,6/2/20,5310
24797,AUnited Statestria,6/2/20,16759
24798,Cape Verde,6/2/20,466
24799,Namibia,6/2/20,25
24800,South Sudan,6/2/20,994
24801,San Marino,6/2/20,672
24802,Iceland,6/2/20,1806
24803,Peru,6/2/20,178165
24804,Israel,6/2/20,17285
24805,Egypt,6/2/20,27536
24806,Spain,6/2/20,239932
24807,Dominica,6/2/20,18
24808,Nepal,6/2/20,2099
24809,Jordan,6/2/20,755
24810,Trinidad and Tobago,6/2/20,117
24811,Guyana,6/2/20,153
24812,Cameroon,6/2/20,6585
24813,Cote d'Ivoire,6/2/20,3024
24814,Liberia,6/2/20,311
24815,Lithuania,6/2/20,1682
24816,Niger,6/2/20,960
24817,Uruguay,6/2/20,826
24818,Cuba,6/2/20,2092
24819,Ecuador,6/2/20,40414
24820,Mali,6/2/20,1351
24821,Indonesia,6/2/20,27549
24822,Gabon,6/2/20,2803
24823,BelarUnited States,6/2/20,44255
24824,Armenia,6/2/20,10009
24825,Saint Lucia,6/2/20,18
24826,Latvia,6/2/20,1071
24827,Malta,6/2/20,620
24828,Comoros,6/2/20,132
24829,Viet Nam,6/2/20,328
24830,Ghana,6/2/20,8297
24831,Paraguay,6/2/20,1013
24832,MS Zaandam,6/2/20,9
24833,Estonia,6/2/20,1870
24834,Brazil,6/2/20,555383
24835,El Salvador,6/2/20,2653
24836,Tajikistan,6/2/20,4100
24837,Switzerland,6/2/20,30874
24838,Poland,6/2/20,24395
24839,India,6/2/20,207191
24840,Burundi,6/2/20,63
24841,Chad,6/2/20,803
24842,Ukraine,6/2/20,24895
24843,Rwanda,6/2/20,384
24844,Yemen,6/2/20,399
24845,Afghanistan,6/2/20,16509
24846,Kyrgyzstan,6/2/20,1845
24847,Tunisia,6/2/20,1086
24848,Singapore,6/2/20,35836
24849,Zimbabwe,6/2/20,206
24850,Angola,6/2/20,86
24851,Guinea,6/2/20,3886
24852,Sierra Leone,6/2/20,896
24853,United Kingdom,6/2/20,260453
24854,Canada,6/2/20,93960
24855,China,6/2/20,84161
24856,Timor-Leste,6/2/20,24
24857,Lebanon,6/2/20,1242
24858,United Republic of Tanzania,6/2/20,509
24859,Iraq,6/2/20,7387
24860,CyprUnited States,6/2/20,952
24861,Holy See (Vatican City),6/2/20,12
24862,Saint Kitts and Nevis,6/2/20,15
24863,Western Sahara,6/2/20,9
24864,Norway,6/2/20,8455
24865,Bulgaria,6/2/20,2538
24866,Qatar,6/2/20,60259
24867,Suriname,6/2/20,54
24868,Portugal,6/2/20,32895
24869,Liechtenstein,6/2/20,82
24870,Finland,6/2/20,6887
24871,Slovenia,6/3/20,1477
24872,United States,6/3/20,1857332
24873,Ethiopia,6/3/20,1486
24874,Iran (Islamic Republic of),6/3/20,160696
24875,Bolivia,6/3/20,11638
24876,Colombia,6/3/20,33354
24877,Republic of Moldova,6/3/20,8795
24878,Japan,6/3/20,16867
24879,Mongolia,6/3/20,185
24880,Zambia,6/3/20,1089
24881,Taiwan,6/3/20,443
24882,Jamaica,6/3/20,591
24883,Cambodia,6/3/20,125
24884,Argentina,6/3/20,19268
24885,Costa Rica,6/3/20,1157
24886,Malaysia,6/3/20,7970
24887,Senegal,6/3/20,3932
24888,Congo (Kinshasa),6/3/20,4106
24889,Belize,6/3/20,18
24890,Andorra,6/3/20,851
24891,Madagascar,6/3/20,908
24892,Bahrain,6/3/20,12815
24893,Hungary,6/3/20,3931
24894,Haiti,6/3/20,2507
24895,Equatorial Guinea,6/3/20,1306
24896,Romania,6/3/20,19669
24897,Bosnia and Herzegovina,6/3/20,2551
24898,MauritiUnited States,6/3/20,335
24899,Honduras,6/3/20,5690
24900,Saudi Arabia,6/3/20,91182
24901,Barbados,6/3/20,92
24902,Sao Tome and Principe,6/3/20,484
24903,Somalia,6/3/20,2146
24904,Sri Lanka,6/3/20,1749
24905,Saint Vincent and the Grenadines,6/3/20,26
24906,Thailand,6/3/20,3084
24907,Dominican Republic,6/3/20,18040
24908,Bhutan,6/3/20,47
24909,Serbia,6/3/20,11523
24910,AUnited Statestralia,6/3/20,7240
24911,Burma,6/3/20,233
24912, Republic of,6/3/20,11629
24913,Mexico,6/3/20,101238
24914,Oman,6/3/20,13537
24915,Pakistan,6/3/20,85264
24916,Ireland,6/3/20,25111
24917,South Africa,6/3/20,37525
24918,Turkey,6/3/20,166422
24919,RUnited Statessia,6/3/20,431715
24920,Bahamas,6/3/20,102
24921,Malawi,6/3/20,369
24922,Netherlands,6/3/20,46939
24923,Lao People's Democratic Republic,6/3/20,19
24924,Belgium,6/3/20,58685
24925,Uzbekistan,6/3/20,3843
24926,Panama,6/3/20,14609
24927,Burkina Faso,6/3/20,884
24928,Morocco,6/3/20,7922
24929,Kosovo,6/3/20,1123
24930,Libyan Arab Jamahiriya,6/3/20,196
24931,Guinea-Bissau,6/3/20,1339
24932,Philippines,6/3/20,19748
24933,Maldives,6/3/20,1850
24934,Brunei,6/3/20,141
24935,The former Yugoslav Republic of Macedonia,6/3/20,2492
24936,Azerbaijan,6/3/20,6260
24937,West Bank and Gaza,6/3/20,457
24938,Luxembourg,6/3/20,4024
24939,Sweden,6/3/20,41256
24940,Czech Republic,6/3/20,9438
24941,Venezuela,6/3/20,1952
24942,Djibouti,6/3/20,3935
24943,Montenegro,6/3/20,324
24944,Papua New Guinea,6/3/20,8
24945,Algeria,6/3/20,9733
24946,Albania,6/3/20,1184
24947,Nicaragua,6/3/20,1118
24948,Kenya,6/3/20,2216
24949,Botswana,6/3/20,40
24950,Grenada,6/3/20,23
24951,Bangladesh,6/3/20,55140
24952,Slovakia,6/3/20,1525
24953,Georgia,6/3/20,800
24954,Central African Republic,6/3/20,1173
24955,New Zealand,6/3/20,1504
24956,Benin,6/3/20,244
24957,Lesotho,6/3/20,4
24958,Gambia,6/3/20,26
24959,Guatemala,6/3/20,5760
24960,Kuwait,6/3/20,29359
24961,Uganda,6/3/20,507
24962,Greece,6/3/20,2937
24963,Mozambique,6/3/20,316
24964,Nigeria,6/3/20,11166
24965,Fiji,6/3/20,18
24966,Mauritania,6/3/20,745
24967,Italy,6/3/20,233836
24968,Diamond Princess,6/3/20,712
24969,Eritrea,6/3/20,39
24970,Kazakhstan,6/3/20,12067
24971,Eswatini,6/3/20,295
24972,Germany,6/3/20,184121
24973,Monaco,6/3/20,99
24974,Croatia,6/3/20,2246
24975,France,6/3/20,188934
24976,Chile,6/3/20,137490
24977,United Arab Emirates,6/3/20,36359
24978,Togo,6/3/20,452
24979,Syrian Arab Republic,6/3/20,123
24980,Antigua and Barbuda,6/3/20,26
24981,Denmark,6/3/20,11971
24982,Seychelles,6/3/20,11
24983,Sudan,6/3/20,5499
24984,AUnited Statestria,6/3/20,16771
24985,Cape Verde,6/3/20,477
24986,Namibia,6/3/20,25
24987,South Sudan,6/3/20,994
24988,San Marino,6/3/20,674
24989,Iceland,6/3/20,1806
24990,Peru,6/3/20,178914
24991,Israel,6/3/20,17377
24992,Egypt,6/3/20,28615
24993,Spain,6/3/20,240326
24994,Dominica,6/3/20,18
24995,Nepal,6/3/20,2300
24996,Jordan,6/3/20,757
24997,Trinidad and Tobago,6/3/20,117
24998,Guyana,6/3/20,153
24999,Cameroon,6/3/20,6585
25000,Cote d'Ivoire,6/3/20,3110
25001,Liberia,6/3/20,316
25002,Lithuania,6/3/20,1684
25003,Niger,6/3/20,961
25004,Uruguay,6/3/20,828
25005,Cuba,6/3/20,2107
25006,Ecuador,6/3/20,40966
25007,Mali,6/3/20,1386
25008,Indonesia,6/3/20,28233
25009,Gabon,6/3/20,2902
25010,BelarUnited States,6/3/20,45116
25011,Armenia,6/3/20,10524
25012,Saint Lucia,6/3/20,18
25013,Latvia,6/3/20,1079
25014,Malta,6/3/20,622
25015,Comoros,6/3/20,132
25016,Viet Nam,6/3/20,328
25017,Ghana,6/3/20,8548
25018,Paraguay,6/3/20,1070
25019,MS Zaandam,6/3/20,9
25020,Estonia,6/3/20,1880
25021,Brazil,6/3/20,584016
25022,El Salvador,6/3/20,2705
25023,Tajikistan,6/3/20,4191
25024,Switzerland,6/3/20,30893
25025,Poland,6/3/20,24687
25026,India,6/3/20,216824
25027,Burundi,6/3/20,63
25028,Chad,6/3/20,820
25029,Ukraine,6/3/20,25385
25030,Rwanda,6/3/20,397
25031,Yemen,6/3/20,419
25032,Afghanistan,6/3/20,17267
25033,Kyrgyzstan,6/3/20,1871
25034,Tunisia,6/3/20,1087
25035,Singapore,6/3/20,36405
25036,Zimbabwe,6/3/20,222
25037,Angola,6/3/20,86
25038,Guinea,6/3/20,3933
25039,Sierra Leone,6/3/20,909
25040,United Kingdom,6/3/20,261802
25041,Canada,6/3/20,94641
25042,China,6/3/20,84160
25043,Timor-Leste,6/3/20,24
25044,Lebanon,6/3/20,1256
25045,United Republic of Tanzania,6/3/20,509
25046,Iraq,6/3/20,8168
25047,CyprUnited States,6/3/20,958
25048,Holy See (Vatican City),6/3/20,12
25049,Saint Kitts and Nevis,6/3/20,15
25050,Western Sahara,6/3/20,9
25051,Norway,6/3/20,8477
25052,Bulgaria,6/3/20,2560
25053,Qatar,6/3/20,62160
25054,Suriname,6/3/20,74
25055,Portugal,6/3/20,33261
25056,Liechtenstein,6/3/20,82
25057,Finland,6/3/20,6911
25058,Slovenia,6/4/20,1477
25059,United States,6/4/20,1878683
25060,Ethiopia,6/4/20,1636
25061,Iran (Islamic Republic of),6/4/20,164270
25062,Bolivia,6/4/20,12245
25063,Colombia,6/4/20,35120
25064,Republic of Moldova,6/4/20,9018
25065,Japan,6/4/20,16911
25066,Mongolia,6/4/20,186
25067,Zambia,6/4/20,1089
25068,Taiwan,6/4/20,443
25069,Jamaica,6/4/20,591
25070,Cambodia,6/4/20,125
25071,Argentina,6/4/20,20197
25072,Costa Rica,6/4/20,1194
25073,Malaysia,6/4/20,8247
25074,Senegal,6/4/20,4021
25075,Congo (Kinshasa),6/4/20,4255
25076,Belize,6/4/20,18
25077,Andorra,6/4/20,852
25078,Madagascar,6/4/20,957
25079,Bahrain,6/4/20,13296
25080,Hungary,6/4/20,3954
25081,Haiti,6/4/20,2640
25082,Equatorial Guinea,6/4/20,1306
25083,Romania,6/4/20,19907
25084,Bosnia and Herzegovina,6/4/20,2594
25085,MauritiUnited States,6/4/20,335
25086,Honduras,6/4/20,5880
25087,Saudi Arabia,6/4/20,93157
25088,Barbados,6/4/20,92
25089,Sao Tome and Principe,6/4/20,485
25090,Somalia,6/4/20,2204
25091,Sri Lanka,6/4/20,1797
25092,Saint Vincent and the Grenadines,6/4/20,26
25093,Thailand,6/4/20,3101
25094,Dominican Republic,6/4/20,18319
25095,Bhutan,6/4/20,47
25096,Serbia,6/4/20,11571
25097,AUnited Statestralia,6/4/20,7247
25098,Burma,6/4/20,236
25099, Republic of,6/4/20,11668
25100,Mexico,6/4/20,105680
25101,Oman,6/4/20,14316
25102,Pakistan,6/4/20,89249
25103,Ireland,6/4/20,25142
25104,South Africa,6/4/20,40792
25105,Turkey,6/4/20,167410
25106,RUnited Statessia,6/4/20,440538
25107,Bahamas,6/4/20,102
25108,Malawi,6/4/20,393
25109,Netherlands,6/4/20,47148
25110,Lao People's Democratic Republic,6/4/20,19
25111,Belgium,6/4/20,58767
25112,Uzbekistan,6/4/20,3939
25113,Panama,6/4/20,15044
25114,Burkina Faso,6/4/20,885
25115,Morocco,6/4/20,8003
25116,Kosovo,6/4/20,1142
25117,Libyan Arab Jamahiriya,6/4/20,209
25118,Guinea-Bissau,6/4/20,1339
25119,Philippines,6/4/20,20382
25120,Maldives,6/4/20,1872
25121,Brunei,6/4/20,141
25122,The former Yugoslav Republic of Macedonia,6/4/20,2611
25123,Azerbaijan,6/4/20,6522
25124,West Bank and Gaza,6/4/20,464
25125,Luxembourg,6/4/20,4027
25126,Sweden,6/4/20,42295
25127,Czech Republic,6/4/20,9494
25128,Venezuela,6/4/20,2087
25129,Djibouti,6/4/20,4054
25130,Montenegro,6/4/20,324
25131,Papua New Guinea,6/4/20,8
25132,Algeria,6/4/20,9831
25133,Albania,6/4/20,1197
25134,Nicaragua,6/4/20,1118
25135,Kenya,6/4/20,2340
25136,Botswana,6/4/20,40
25137,Grenada,6/4/20,23
25138,Bangladesh,6/4/20,57563
25139,Slovakia,6/4/20,1526
25140,Georgia,6/4/20,801
25141,Central African Republic,6/4/20,1288
25142,New Zealand,6/4/20,1504
25143,Benin,6/4/20,261
25144,Lesotho,6/4/20,4
25145,Gambia,6/4/20,26
25146,Guatemala,6/4/20,6154
25147,Kuwait,6/4/20,29921
25148,Uganda,6/4/20,522
25149,Greece,6/4/20,2952
25150,Mozambique,6/4/20,352
25151,Nigeria,6/4/20,11516
25152,Fiji,6/4/20,18
25153,Mauritania,6/4/20,784
25154,Italy,6/4/20,234013
25155,Diamond Princess,6/4/20,712
25156,Eritrea,6/4/20,39
25157,Kazakhstan,6/4/20,12067
25158,Eswatini,6/4/20,300
25159,Germany,6/4/20,184472
25160,Monaco,6/4/20,99
25161,Croatia,6/4/20,2247
25162,France,6/4/20,189701
25163,Chile,6/4/20,142154
25164,United Arab Emirates,6/4/20,37018
25165,Togo,6/4/20,465
25166,Syrian Arab Republic,6/4/20,124
25167,Antigua and Barbuda,6/4/20,26
25168,Denmark,6/4/20,12011
25169,Seychelles,6/4/20,11
25170,Sudan,6/4/20,5714
25171,AUnited Statestria,6/4/20,16805
25172,Cape Verde,6/4/20,502
25173,Namibia,6/4/20,25
25174,South Sudan,6/4/20,994
25175,San Marino,6/4/20,678
25176,Iceland,6/4/20,1806
25177,Peru,6/4/20,183198
25178,Israel,6/4/20,17495
25179,Egypt,6/4/20,29767
25180,Spain,6/4/20,240660
25181,Dominica,6/4/20,18
25182,Nepal,6/4/20,2634
25183,Jordan,6/4/20,765
25184,Trinidad and Tobago,6/4/20,117
25185,Guyana,6/4/20,153
25186,Cameroon,6/4/20,6789
25187,Cote d'Ivoire,6/4/20,3262
25188,Liberia,6/4/20,321
25189,Lithuania,6/4/20,1687
25190,Niger,6/4/20,963
25191,Uruguay,6/4/20,832
25192,Cuba,6/4/20,2119
25193,Ecuador,6/4/20,40966
25194,Mali,6/4/20,1461
25195,Indonesia,6/4/20,28818
25196,Gabon,6/4/20,2955
25197,BelarUnited States,6/4/20,45981
25198,Armenia,6/4/20,11221
25199,Saint Lucia,6/4/20,19
25200,Latvia,6/4/20,1082
25201,Malta,6/4/20,622
25202,Comoros,6/4/20,132
25203,Viet Nam,6/4/20,328
25204,Ghana,6/4/20,8885
25205,Paraguay,6/4/20,1086
25206,MS Zaandam,6/4/20,9
25207,Estonia,6/4/20,1890
25208,Brazil,6/4/20,614941
25209,El Salvador,6/4/20,2781
25210,Tajikistan,6/4/20,4289
25211,Switzerland,6/4/20,30913
25212,Poland,6/4/20,25048
25213,India,6/4/20,226713
25214,Burundi,6/4/20,63
25215,Chad,6/4/20,828
25216,Ukraine,6/4/20,25981
25217,Rwanda,6/4/20,410
25218,Yemen,6/4/20,453
25219,Afghanistan,6/4/20,18054
25220,Kyrgyzstan,6/4/20,1899
25221,Tunisia,6/4/20,1087
25222,Singapore,6/4/20,36922
25223,Zimbabwe,6/4/20,237
25224,Angola,6/4/20,86
25225,Guinea,6/4/20,3991
25226,Sierra Leone,6/4/20,914
25227,United Kingdom,6/4/20,263040
25228,Canada,6/4/20,95269
25229,China,6/4/20,84171
25230,Timor-Leste,6/4/20,24
25231,Lebanon,6/4/20,1306
25232,United Republic of Tanzania,6/4/20,509
25233,Iraq,6/4/20,8840
25234,CyprUnited States,6/4/20,958
25235,Holy See (Vatican City),6/4/20,12
25236,Saint Kitts and Nevis,6/4/20,15
25237,Western Sahara,6/4/20,9
25238,Norway,6/4/20,8504
25239,Bulgaria,6/4/20,2585
25240,Qatar,6/4/20,63741
25241,Suriname,6/4/20,82
25242,Portugal,6/4/20,33592
25243,Liechtenstein,6/4/20,82
25244,Finland,6/4/20,6911
25245,Slovenia,6/5/20,1479
25246,United States,6/5/20,1903907
25247,Ethiopia,6/5/20,1805
25248,Iran (Islamic Republic of),6/5/20,167156
25249,Bolivia,6/5/20,12728
25250,Colombia,6/5/20,36635
25251,Republic of Moldova,6/5/20,9247
25252,Japan,6/5/20,16958
25253,Mongolia,6/5/20,191
25254,Zambia,6/5/20,1089
25255,Taiwan,6/5/20,443
25256,Jamaica,6/5/20,595
25257,Cambodia,6/5/20,125
25258,Argentina,6/5/20,21037
25259,Costa Rica,6/5/20,1228
25260,Malaysia,6/5/20,8266
25261,Senegal,6/5/20,4155
25262,Congo (Kinshasa),6/5/20,4399
25263,Belize,6/5/20,19
25264,Andorra,6/5/20,852
25265,Madagascar,6/5/20,975
25266,Bahrain,6/5/20,13835
25267,Hungary,6/5/20,3970
25268,Haiti,6/5/20,2740
25269,Equatorial Guinea,6/5/20,1306
25270,Romania,6/5/20,20103
25271,Bosnia and Herzegovina,6/5/20,2606
25272,MauritiUnited States,6/5/20,337
25273,Honduras,6/5/20,5971
25274,Saudi Arabia,6/5/20,95748
25275,Barbados,6/5/20,92
25276,Sao Tome and Principe,6/5/20,499
25277,Somalia,6/5/20,2204
25278,Sri Lanka,6/5/20,1801
25279,Saint Vincent and the Grenadines,6/5/20,26
25280,Thailand,6/5/20,3102
25281,Dominican Republic,6/5/20,18708
25282,Bhutan,6/5/20,48
25283,Serbia,6/5/20,11667
25284,AUnited Statestralia,6/5/20,7252
25285,Burma,6/5/20,236
25286, Republic of,6/5/20,11719
25287,Mexico,6/5/20,110026
25288,Oman,6/5/20,15086
25289,Pakistan,6/5/20,93983
25290,Ireland,6/5/20,25163
25291,South Africa,6/5/20,43434
25292,Turkey,6/5/20,168340
25293,RUnited Statessia,6/5/20,449256
25294,Bahamas,6/5/20,102
25295,Malawi,6/5/20,409
25296,Netherlands,6/5/20,47358
25297,Lao People's Democratic Republic,6/5/20,19
25298,Belgium,6/5/20,58907
25299,Uzbekistan,6/5/20,4007
25300,Panama,6/5/20,15463
25301,Burkina Faso,6/5/20,888
25302,Morocco,6/5/20,8071
25303,Kosovo,6/5/20,1147
25304,Libyan Arab Jamahiriya,6/5/20,239
25305,Guinea-Bissau,6/5/20,1368
25306,Philippines,6/5/20,20626
25307,Maldives,6/5/20,1883
25308,Brunei,6/5/20,141
25309,The former Yugoslav Republic of Macedonia,6/5/20,2790
25310,Azerbaijan,6/5/20,6860
25311,West Bank and Gaza,6/5/20,464
25312,Luxembourg,6/5/20,4032
25313,Sweden,6/5/20,43441
25314,Czech Republic,6/5/20,9529
25315,Venezuela,6/5/20,2145
25316,Djibouti,6/5/20,4123
25317,Montenegro,6/5/20,324
25318,Papua New Guinea,6/5/20,8
25319,Algeria,6/5/20,9935
25320,Albania,6/5/20,1212
25321,Nicaragua,6/5/20,1118
25322,Kenya,6/5/20,2474
25323,Botswana,6/5/20,40
25324,Grenada,6/5/20,23
25325,Bangladesh,6/5/20,60391
25326,Slovakia,6/5/20,1526
25327,Georgia,6/5/20,805
25328,Central African Republic,6/5/20,1451
25329,New Zealand,6/5/20,1504
25330,Benin,6/5/20,261
25331,Lesotho,6/5/20,4
25332,Gambia,6/5/20,26
25333,Guatemala,6/5/20,6485
25334,Kuwait,6/5/20,30644
25335,Uganda,6/5/20,557
25336,Greece,6/5/20,2967
25337,Mozambique,6/5/20,354
25338,Nigeria,6/5/20,11844
25339,Fiji,6/5/20,18
25340,Mauritania,6/5/20,883
25341,Italy,6/5/20,234531
25342,Diamond Princess,6/5/20,712
25343,Eritrea,6/5/20,39
25344,Kazakhstan,6/5/20,12312
25345,Eswatini,6/5/20,305
25346,Germany,6/5/20,184924
25347,Monaco,6/5/20,99
25348,Croatia,6/5/20,2247
25349,France,6/5/20,190312
25350,Chile,6/5/20,146361
25351,United Arab Emirates,6/5/20,37642
25352,Togo,6/5/20,485
25353,Syrian Arab Republic,6/5/20,124
25354,Antigua and Barbuda,6/5/20,26
25355,Denmark,6/5/20,12075
25356,Seychelles,6/5/20,11
25357,Sudan,6/5/20,5865
25358,AUnited Statestria,6/5/20,16843
25359,Cape Verde,6/5/20,536
25360,Namibia,6/5/20,25
25361,South Sudan,6/5/20,994
25362,San Marino,6/5/20,680
25363,Iceland,6/5/20,1806
25364,Peru,6/5/20,187400
25365,Israel,6/5/20,17562
25366,Egypt,6/5/20,31115
25367,Spain,6/5/20,240978
25368,Dominica,6/5/20,18
25369,Nepal,6/5/20,2912
25370,Jordan,6/5/20,784
25371,Trinidad and Tobago,6/5/20,117
25372,Guyana,6/5/20,153
25373,Cameroon,6/5/20,7392
25374,Cote d'Ivoire,6/5/20,3431
25375,Liberia,6/5/20,334
25376,Lithuania,6/5/20,1694
25377,Niger,6/5/20,966
25378,Uruguay,6/5/20,834
25379,Cuba,6/5/20,2133
25380,Ecuador,6/5/20,41575
25381,Mali,6/5/20,1485
25382,Indonesia,6/5/20,29521
25383,Gabon,6/5/20,3101
25384,BelarUnited States,6/5/20,46868
25385,Armenia,6/5/20,11817
25386,Saint Lucia,6/5/20,19
25387,Latvia,6/5/20,1085
25388,Malta,6/5/20,625
25389,Comoros,6/5/20,132
25390,Viet Nam,6/5/20,328
25391,Ghana,6/5/20,9168
25392,Paraguay,6/5/20,1087
25393,MS Zaandam,6/5/20,9
25394,Estonia,6/5/20,1910
25395,Brazil,6/5/20,645771
25396,El Salvador,6/5/20,2849
25397,Tajikistan,6/5/20,4370
25398,Switzerland,6/5/20,30936
25399,Poland,6/5/20,25410
25400,India,6/5/20,236184
25401,Burundi,6/5/20,63
25402,Chad,6/5/20,836
25403,Ukraine,6/5/20,26542
25404,Rwanda,6/5/20,420
25405,Yemen,6/5/20,469
25406,Afghanistan,6/5/20,18969
25407,Kyrgyzstan,6/5/20,1936
25408,Tunisia,6/5/20,1087
25409,Singapore,6/5/20,37183
25410,Zimbabwe,6/5/20,265
25411,Angola,6/5/20,86
25412,Guinea,6/5/20,4060
25413,Sierra Leone,6/5/20,929
25414,United Kingdom,6/5/20,264150
25415,Canada,6/5/20,95947
25416,China,6/5/20,84177
25417,Timor-Leste,6/5/20,24
25418,Lebanon,6/5/20,1312
25419,United Republic of Tanzania,6/5/20,509
25420,Iraq,6/5/20,9846
25421,CyprUnited States,6/5/20,960
25422,Holy See (Vatican City),6/5/20,12
25423,Saint Kitts and Nevis,6/5/20,15
25424,Western Sahara,6/5/20,9
25425,Norway,6/5/20,8522
25426,Bulgaria,6/5/20,2627
25427,Qatar,6/5/20,65495
25428,Suriname,6/5/20,90
25429,Portugal,6/5/20,33969
25430,Liechtenstein,6/5/20,82
25431,Finland,6/5/20,6941
25432,Slovenia,6/6/20,1484
25433,United States,6/6/20,1926639
25434,Ethiopia,6/6/20,1934
25435,Iran (Islamic Republic of),6/6/20,169425
25436,Bolivia,6/6/20,13358
25437,Colombia,6/6/20,38027
25438,Republic of Moldova,6/6/20,9511
25439,Japan,6/6/20,17000
25440,Mongolia,6/6/20,193
25441,Zambia,6/6/20,1089
25442,Taiwan,6/6/20,443
25443,Jamaica,6/6/20,596
25444,Cambodia,6/6/20,125
25445,Argentina,6/6/20,22020
25446,Costa Rica,6/6/20,1263
25447,Malaysia,6/6/20,8303
25448,Senegal,6/6/20,4249
25449,Congo (Kinshasa),6/6/20,4561
25450,Belize,6/6/20,19
25451,Andorra,6/6/20,852
25452,Madagascar,6/6/20,1026
25453,Bahrain,6/6/20,14383
25454,Hungary,6/6/20,3990
25455,Haiti,6/6/20,3072
25456,Equatorial Guinea,6/6/20,1306
25457,Romania,6/6/20,20290
25458,Bosnia and Herzegovina,6/6/20,2606
25459,MauritiUnited States,6/6/20,337
25460,Honduras,6/6/20,6155
25461,Saudi Arabia,6/6/20,98869
25462,Barbados,6/6/20,92
25463,Sao Tome and Principe,6/6/20,499
25464,Somalia,6/6/20,2289
25465,Sri Lanka,6/6/20,1814
25466,Saint Vincent and the Grenadines,6/6/20,26
25467,Thailand,6/6/20,3104
25468,Dominican Republic,6/6/20,19195
25469,Bhutan,6/6/20,48
25470,Serbia,6/6/20,11741
25471,AUnited Statestralia,6/6/20,7259
25472,Burma,6/6/20,240
25473, Republic of,6/6/20,11776
25474,Mexico,6/6/20,113619
25475,Oman,6/6/20,16016
25476,Pakistan,6/6/20,98943
25477,Ireland,6/6/20,25183
25478,South Africa,6/6/20,45973
25479,Turkey,6/6/20,169218
25480,RUnited Statessia,6/6/20,458102
25481,Bahamas,6/6/20,103
25482,Malawi,6/6/20,409
25483,Netherlands,6/6/20,47541
25484,Lao People's Democratic Republic,6/6/20,19
25485,Belgium,6/6/20,59072
25486,Uzbekistan,6/6/20,4094
25487,Panama,6/6/20,16004
25488,Burkina Faso,6/6/20,888
25489,Morocco,6/6/20,8151
25490,Kosovo,6/6/20,1158
25491,Libyan Arab Jamahiriya,6/6/20,256
25492,Guinea-Bissau,6/6/20,1368
